match_url,jugador1,jugador2,torneo_nombre,tipo_cancha,cuota1,cuota2,p1_ranking,p2_ranking,p1_rivalry_score,p2_rivalry_score,common_opponents_count,prediction_confidence,p1_predicted_score,p2_predicted_score,predicted_score_diff,p1_surface_specialization_score,p2_surface_specialization_score,p1_form_recent_score,p2_form_recent_score,p1_common_opponents_score,p2_common_opponents_score,p1_h2h_direct_score,p2_h2h_direct_score,p1_ranking_momentum_score,p2_ranking_momentum_score,p1_home_advantage_score,p2_home_advantage_score,p1_strength_of_schedule_score,p2_strength_of_schedule_score,p1_form_win_percentage,p1_form_wins,p1_form_losses,p1_form_status,p1_last_match_date,p1_current_streak_count,p1_current_streak_type,p2_form_win_percentage,p2_form_wins,p2_form_losses,p2_form_status,p2_last_match_date,p2_current_streak_count,p2_current_streak_type,p1_Hard_win_rate,p1_Hard_wins,p1_Hard_losses,p1_Hard_matches,p2_Hard_win_rate,p2_Hard_wins,p2_Hard_losses,p2_Hard_matches,p1_home_wins,p1_home_losses,p2_home_wins,p2_home_losses,p1_home_win_rate,p2_home_win_rate,p1_regional_comfort_win_rate,p2_regional_comfort_win_rate,p1_elo,p2_elo,p1_pts,p1_prox_pts,p1_pts_max,p1_defense_points,p2_pts,p2_prox_pts,p2_pts_max,p2_defense_points,h2h_total_matches,h2h_jugador1_wins,h2h_jugador2_wins,h2h_win_rate_jugador1,h2h_win_diff,p1_Clay_win_rate,p1_Clay_wins,p1_Clay_losses,p1_Clay_matches,p2_Clay_win_rate,p2_Clay_wins,p2_Clay_losses,p2_Clay_matches,p1_Grass_win_rate,p1_Grass_wins,p1_Grass_losses,p1_Grass_matches,p2_Grass_win_rate,p2_Grass_wins,p2_Grass_losses,p2_Grass_matches,actual_winner,ranking_diff,ranking_ratio,is_upset_potential,elo_diff,elo_advantage,elo_competitive,surface_Clay,surface_Grass,surface_Hard,match_competitiveness
https://www.flashscore.co/match/tennis/soriano-santiago-marta-sawant-madhurima/vsuGmZqK/#/h2h,Marta Soriano Santiago,Madhurima Sawant,W15 Galati (Rumanía),Clay,1.04,9.5,176.0,93.0,6.5233,1.5,6,59.8,2.14,1.44,0.7,0.05,0.01,1.29,1.11,0.28,0.17,0.0,0.0,0.55,0.55,0.0,0.0,0.27,0.22,60.0,12.0,8.0,Buena,13.06.2026,-1,derrotas,30.0,6.0,14.0,Mala,06.05.2026,-1,derrotas,,,,,,,,,,,,,,,,,1665,1441,135.0,135.0,135.0,0.0,154.0,154.0,154.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,83.0,1.872340425531915,1,224,1,0,True,False,False,1
https://www.flashscore.co/match/tennis/sanduleasa-ingrid-ioana-breaz-alesia/zDpTs4Db/#/h2h,Ingrid Ioana Sanduleasa,Alesia Breaz,W15 Galati (Rumanía),Clay,8.5,1.05,157.0,157.0,0.0,0.0,1,58.0,1.46,2.01,-0.56,0.0,0.06,1.31,1.36,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.27,50.0,1.0,1.0,Regular,05.06.2026,-1,derrotas,60.0,12.0,8.0,Buena,19.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1505,1688,138.0,138.0,138.0,0.0,138.0,138.0,138.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,0.0,0.9936708860759493,0,-183,0,0,True,False,False,3
https://www.flashscore.co/match/tennis/sanduleasa-ingrid-ioana-breaz-alesia/zDpTs4Db/#/h2h,Ingrid Ioana Sanduleasa,Alesia Breaz,W15 Galati (Rumanía),Clay,8.5,1.05,157.0,157.0,0.0,0.0,1,58.0,1.46,2.01,-0.56,0.0,0.06,1.31,1.36,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.0,0.27,50.0,1.0,1.0,Regular,05.06.2026,-1,derrotas,60.0,12.0,8.0,Buena,19.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1505,1688,138.0,138.0,138.0,0.0,138.0,138.0,138.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,0.0,0.9936708860759493,0,-183,0,0,True,False,False,3
https://www.flashscore.co/match/tennis/sagmar-ilinca-puiac-alexia-lavinia/j3X1vV66/#/h2h,Ilinca Sagmar,Alexia Lavinia Puiac,W15 Galati (Rumanía),Clay,1.25,3.55,157.0,157.0,0.0,0.0,0,61.6,1.93,1.2,0.72,0.04,0.0,1.13,0.83,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.46,0.34,45.0,9.0,11.0,Regular,18.06.2026,-1,derrotas,15.0,3.0,17.0,Mala,10.06.2026,-3,derrotas,,,,,,,,,,,,,,,,,1597,1358,138.0,138.0,138.0,0.0,138.0,138.0,138.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,0.0,0.9936708860759493,0,239,1,0,True,False,False,3
https://www.flashscore.co/match/tennis/sagmar-ilinca-puiac-alexia-lavinia/j3X1vV66/#/h2h,Ilinca Sagmar,Alexia Lavinia Puiac,W15 Galati (Rumanía),Clay,1.25,3.55,157.0,157.0,0.0,0.0,0,61.6,1.93,1.2,0.72,0.04,0.0,1.13,0.83,0.0,0.0,0.0,0.0,0.55,0.55,0.0,0.0,0.46,0.34,45.0,9.0,11.0,Regular,18.06.2026,-1,derrotas,15.0,3.0,17.0,Mala,10.06.2026,-3,derrotas,,,,,,,,,,,,,,,,,1597,1358,138.0,138.0,138.0,0.0,138.0,138.0,138.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,0.0,0.9936708860759493,0,239,1,0,True,False,False,3
https://www.flashscore.co/match/tennis/luciano-lavinia-ogescu-simona/OGV9x9yJ/#/h2h,Lavinia Luciano,Simona Ogescu,W15 Galati (Rumanía),Clay,2.85,1.37,98.0,157.0,0.0,10.7,6,56.2,1.69,2.17,-0.48,0.0,0.03,0.97,1.06,0.0,0.42,0.0,0.0,0.55,0.55,0.0,0.0,0.47,0.47,35.0,7.0,13.0,Mala,16.06.2026,-2,derrotas,45.0,9.0,11.0,Regular,19.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1534,1596,152.0,152.0,152.0,0.0,138.0,138.0,138.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-59.0,0.620253164556962,0,-62,0,1,True,False,False,1
https://www.flashscore.co/match/tennis/luciano-lavinia-ogescu-simona/OGV9x9yJ/#/h2h,Lavinia Luciano,Simona Ogescu,W15 Galati (Rumanía),Clay,2.85,1.37,98.0,157.0,0.0,10.7,6,56.2,1.69,2.17,-0.48,0.0,0.03,0.97,1.06,0.0,0.42,0.0,0.0,0.55,0.55,0.0,0.0,0.47,0.47,35.0,7.0,13.0,Mala,16.06.2026,-2,derrotas,45.0,9.0,11.0,Regular,19.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1534,1596,152.0,152.0,152.0,0.0,138.0,138.0,138.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-59.0,0.620253164556962,0,-62,0,1,True,False,False,1
https://www.flashscore.co/match/tennis/guilleme-joaquin-zhu-michael/6LlZOAo3/#/h2h,Joaquin Guilleme,Michael Zhu,M25 Bakio (España),Hard,1.34,3.0,141.0,200.0,6.5193,0.0,2,50.7,2.06,2.0,0.06,0.02,0.02,1.31,1.22,0.1,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.0,0.25,55.0,11.0,9.0,Regular,18.06.2026,-1,derrotas,40.0,8.0,12.0,Regular,16.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1631,1538,141.0,141.0,141.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-59.0,0.7014925373134329,0,93,1,1,False,False,True,1
https://www.flashscore.co/match/tennis/guilleme-joaquin-zhu-michael/6LlZOAo3/#/h2h,Joaquin Guilleme,Michael Zhu,M25 Bakio (España),Hard,1.34,3.0,141.0,200.0,6.5193,0.0,2,50.7,2.06,2.0,0.06,0.02,0.02,1.31,1.22,0.1,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.0,0.25,55.0,11.0,9.0,Regular,18.06.2026,-1,derrotas,40.0,8.0,12.0,Regular,16.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1631,1538,141.0,141.0,141.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-59.0,0.7014925373134329,0,93,1,1,False,False,True,1
https://www.flashscore.co/match/tennis/orgiles-garcia-retamero-izan-winter-edward/KfFbvb4M/#/h2h,Izan Orgiles Garcia Retamero,Edward Winter,M25 Bakio (España),Hard,6.75,1.06,176.0,24.0,0.0,0.0,0,75.9,0.64,2.03,-1.38,0.0,0.04,0.0,1.16,0.0,0.0,0.0,0.0,0.92,0.94,0.0,0.0,0.0,0.19,0.0,0.0,3.0,Mala,10.06.2026,-3,derrotas,40.0,8.0,12.0,Regular,14.06.2026,-3,derrotas,,,,,,,,,,,,,,,,,1456,1616,135.0,135.0,135.0,0.0,217.0,217.0,217.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,152.0,7.04,1,-160,0,0,False,False,True,0
https://www.flashscore.co/match/tennis/orgiles-garcia-retamero-izan-winter-edward/KfFbvb4M/#/h2h,Izan Orgiles Garcia Retamero,Edward Winter,M25 Bakio (España),Hard,6.75,1.06,176.0,24.0,0.0,0.0,0,75.9,0.64,2.03,-1.38,0.0,0.04,0.0,1.16,0.0,0.0,0.0,0.0,0.92,0.94,0.0,0.0,0.0,0.19,0.0,0.0,3.0,Mala,10.06.2026,-3,derrotas,40.0,8.0,12.0,Regular,14.06.2026,-3,derrotas,,,,,,,,,,,,,,,,,1456,1616,135.0,135.0,135.0,0.0,217.0,217.0,217.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,152.0,7.04,1,-160,0,0,False,False,True,0
https://www.flashscore.co/match/tennis/torres-espinosa-joan-arcila-alejandro/UmiOfJl3/#/h2h,Joan Torres Espinosa,Alejandro Arcila,M25 Bakio (España),Hard,2.95,1.34,176.0,53.0,0.0,0.0,0,68.3,0.64,1.39,-0.74,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.92,0.93,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Mala,12.10.2025,-5,derrotas,26.3,5.0,14.0,Mala,09.06.2026,-8,derrotas,,,,,,,,,,,,,,,,,1433,1411,135.0,135.0,135.0,0.0,175.0,175.0,175.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,123.0,3.259259259259259,1,22,1,1,False,False,True,0
https://www.flashscore.co/match/tennis/torres-espinosa-joan-arcila-alejandro/UmiOfJl3/#/h2h,Joan Torres Espinosa,Alejandro Arcila,M25 Bakio (España),Hard,2.95,1.34,176.0,53.0,0.0,0.0,0,68.3,0.64,1.39,-0.74,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.92,0.93,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Mala,12.10.2025,-5,derrotas,26.3,5.0,14.0,Mala,09.06.2026,-8,derrotas,,,,,,,,,,,,,,,,,1433,1411,135.0,135.0,135.0,0.0,175.0,175.0,175.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,123.0,3.259259259259259,1,22,1,1,False,False,True,0
https://www.flashscore.co/match/tennis/stephens-zach-lopez-cherubino-noah/najkLSpS/#/h2h,Zach Stephens,Noah Lopez Cherubino,M25 Bakio (España),Hard,2.45,1.48,197.0,176.0,0.0,0.0,0,53.2,1.5,1.71,-0.21,0.01,0.0,1.08,1.31,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.14,0.21,30.0,6.0,14.0,Mala,17.06.2026,-4,derrotas,35.0,7.0,13.0,Mala,18.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1405,1493,132.0,132.0,132.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,21.0,1.112994350282486,0,-88,0,1,False,False,True,2
https://www.flashscore.co/match/tennis/stephens-zach-lopez-cherubino-noah/najkLSpS/#/h2h,Zach Stephens,Noah Lopez Cherubino,M25 Bakio (España),Hard,2.45,1.48,197.0,176.0,0.0,0.0,0,53.2,1.5,1.71,-0.21,0.01,0.0,1.08,1.31,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.14,0.21,30.0,6.0,14.0,Mala,17.06.2026,-4,derrotas,35.0,7.0,13.0,Mala,18.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1405,1493,132.0,132.0,132.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,21.0,1.112994350282486,0,-88,0,1,False,False,True,2
https://www.flashscore.co/match/tennis/urribarrens-ramirez-iker-pedersen-lozano-ian/GQ0UYySq/#/h2h,Iker Urribarrens Ramirez,Ian Pedersen Lozano,M25 Bakio (España),Hard,1.04,10.0,176.0,176.0,0.0,0.0,0,70.9,1.57,0.64,0.92,0.01,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.15,0.0,40.0,8.0,12.0,Regular,10.06.2026,-2,derrotas,0.0,0.0,1.0,Mala,21.04.2026,-1,derrotas,,,,,,,,,,,,,,,,,1492,1483,135.0,135.0,135.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,0.0,0.9943502824858758,0,9,1,1,False,False,True,3
https://www.flashscore.co/match/tennis/urribarrens-ramirez-iker-pedersen-lozano-ian/GQ0UYySq/#/h2h,Iker Urribarrens Ramirez,Ian Pedersen Lozano,M25 Bakio (España),Hard,1.04,10.0,176.0,176.0,0.0,0.0,0,70.9,1.57,0.64,0.92,0.01,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.15,0.0,40.0,8.0,12.0,Regular,10.06.2026,-2,derrotas,0.0,0.0,1.0,Mala,21.04.2026,-1,derrotas,,,,,,,,,,,,,,,,,1492,1483,135.0,135.0,135.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,0.0,0.9943502824858758,0,9,1,1,False,False,True,3
https://www.flashscore.co/match/tennis/martinez-mikel-munk-mesa-bernardo/vFdm17gd/#/h2h,Mikel Martinez,Bernardo Munk Mesa,M25 Bakio (España),Hard,4.1,1.2,176.0,176.0,0.0,0.0,0,59.2,1.32,1.91,-0.59,0.0,0.01,0.87,1.25,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.09,0.16,10.0,2.0,18.0,Mala,16.06.2026,-2,derrotas,40.0,8.0,12.0,Regular,16.06.2026,-2,derrotas,,,,,,,,,,,,,,,,,1328,1522,135.0,135.0,135.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,0.0,0.9943502824858758,0,-194,0,0,False,False,True,3
https://www.flashscore.co/match/tennis/martinez-mikel-munk-mesa-bernardo/vFdm17gd/#/h2h,Mikel Martinez,Bernardo Munk Mesa,M25 Bakio (España),Hard,4.1,1.2,176.0,176.0,0.0,0.0,0,59.2,1.32,1.91,-0.59,0.0,0.01,0.87,1.25,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.09,0.16,10.0,2.0,18.0,Mala,16.06.2026,-2,derrotas,40.0,8.0,12.0,Regular,16.06.2026,-2,derrotas,,,,,,,,,,,,,,,,,1328,1522,135.0,135.0,135.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,0.0,0.9943502824858758,0,-194,0,0,False,False,True,3
https://www.flashscore.co/match/tennis/roche-alcaya-pablo-hudd-emile/21kWhcJF/#/h2h,Pablo Roche Alcaya,Emile Hudd,M25 Bakio (España),Hard,6.0,1.08,176.0,197.0,0.0,0.0,0,75.2,0.64,1.95,-1.31,0.0,0.09,0.0,1.05,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.0,0.09,0.0,0.0,3.0,Mala,26.02.2025,-3,derrotas,65.0,13.0,7.0,Buena,12.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1451,1701,135.0,135.0,135.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-21.0,0.8888888888888888,0,-250,0,0,False,False,True,2
https://www.flashscore.co/match/tennis/roche-alcaya-pablo-hudd-emile/21kWhcJF/#/h2h,Pablo Roche Alcaya,Emile Hudd,M25 Bakio (España),Hard,6.0,1.08,176.0,197.0,0.0,0.0,0,75.2,0.64,1.95,-1.31,0.0,0.09,0.0,1.05,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.0,0.09,0.0,0.0,3.0,Mala,26.02.2025,-3,derrotas,65.0,13.0,7.0,Buena,12.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1451,1701,135.0,135.0,135.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-21.0,0.8888888888888888,0,-250,0,0,False,False,True,2
https://www.flashscore.co/match/tennis/blancaneaux-geoffrey-berkieta-tomasz/nFlDgnfK/#/h2h,Geoffrey Blancaneaux,Tomasz Berkieta,Plovdiv (Bulgaria),Clay,1.52,2.45,77.0,154.0,9.5131,8.36,4,51.0,2.16,2.15,0.01,0.03,0.03,1.27,1.28,0.28,0.27,0.0,0.0,0.6,0.6,0.0,0.0,0.22,0.22,55.0,11.0,9.0,Regular,16.06.2026,-3,derrotas,50.0,10.0,10.0,Regular,21.06.2026,1,victorias,,,,,,,,,,,,,,,,,1632,1621,161.0,161.0,161.0,0.0,139.0,139.0,139.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-77.0,0.4967741935483871,0,11,1,1,True,False,False,1
https://www.flashscore.co/match/tennis/blancaneaux-geoffrey-berkieta-tomasz/nFlDgnfK/#/h2h,Geoffrey Blancaneaux,Tomasz Berkieta,Plovdiv (Bulgaria),Clay,1.52,2.45,77.0,154.0,9.5131,8.36,4,51.0,2.16,2.15,0.01,0.03,0.03,1.27,1.28,0.28,0.27,0.0,0.0,0.6,0.6,0.0,0.0,0.22,0.22,55.0,11.0,9.0,Regular,16.06.2026,-3,derrotas,50.0,10.0,10.0,Regular,21.06.2026,1,victorias,,,,,,,,,,,,,,,,,1632,1621,161.0,161.0,161.0,0.0,139.0,139.0,139.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-77.0,0.4967741935483871,0,11,1,1,True,False,False,1
https://www.flashscore.co/match/tennis/vasa-eero-dhamne-manas/zPQ7wwgC/#/h2h,Eero Vasa,Manas Manoj Dhamne,Plovdiv (Bulgaria),Clay,2.7,1.44,76.0,93.0,20.5206,25.75,11,51.7,2.28,2.13,0.15,0.04,0.02,1.27,1.04,0.48,0.52,0.0,0.0,0.6,0.6,0.0,0.0,0.2,0.22,50.0,10.0,10.0,Regular,31.05.2026,-3,derrotas,40.0,8.0,12.0,Regular,16.06.2026,-3,derrotas,,,,,,,,,,,,,,,,,1613,1599,161.0,161.0,161.0,0.0,154.0,154.0,154.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-17.0,0.8085106382978723,0,14,1,1,True,False,False,2
https://www.flashscore.co/match/tennis/vasa-eero-dhamne-manas/zPQ7wwgC/#/h2h,Eero Vasa,Manas Manoj Dhamne,Plovdiv (Bulgaria),Clay,2.7,1.44,76.0,93.0,20.5206,25.75,11,51.7,2.28,2.13,0.15,0.04,0.02,1.27,1.04,0.48,0.52,0.0,0.0,0.6,0.6,0.0,0.0,0.2,0.22,50.0,10.0,10.0,Regular,31.05.2026,-3,derrotas,40.0,8.0,12.0,Regular,16.06.2026,-3,derrotas,,,,,,,,,,,,,,,,,1613,1599,161.0,161.0,161.0,0.0,154.0,154.0,154.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-17.0,0.8085106382978723,0,14,1,1,True,False,False,2
https://www.flashscore.co/match/tennis/piraino-gabriele-angelini-lorenzo/phu7rMoJ/#/h2h,Gabriele Piraino,Lorenzo Angelini,Plovdiv (Bulgaria),Clay,1.35,3.1,98.0,98.0,30.094400000000004,0.0,8,59.2,2.49,1.72,0.77,0.07,0.02,1.19,1.0,0.55,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.38,0.16,65.0,13.0,7.0,Buena,13.06.2026,-1,derrotas,60.0,12.0,8.0,Buena,21.06.2026,1,victorias,,,,,,,,,,,,,,,,,1724,1640,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,0.0,0.98989898989899,0,84,1,1,True,False,False,3
https://www.flashscore.co/match/tennis/piraino-gabriele-angelini-lorenzo/phu7rMoJ/#/h2h,Gabriele Piraino,Lorenzo Angelini,Plovdiv (Bulgaria),Clay,1.35,3.1,98.0,98.0,30.094400000000004,0.0,8,59.2,2.49,1.72,0.77,0.07,0.02,1.19,1.0,0.55,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.38,0.16,65.0,13.0,7.0,Buena,13.06.2026,-1,derrotas,60.0,12.0,8.0,Buena,21.06.2026,1,victorias,,,,,,,,,,,,,,,,,1724,1640,152.0,152.0,152.0,0.0,152.0,152.0,152.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,0.0,0.98989898989899,0,84,1,1,True,False,False,3
https://www.flashscore.co/match/tennis/dutra-da-silva-daniel-nesterov-petr/COAuhx85/#/h2h,Daniel Dutra Da Silva,Petr Nesterov,Plovdiv (Bulgaria),Clay,2.16,1.66,39.0,41.0,0.6078999999999999,0.0,2,51.3,1.72,1.81,-0.09,0.04,0.08,0.92,1.01,0.06,0.0,0.0,0.0,0.61,0.61,0.0,0.0,0.22,0.12,45.0,9.0,11.0,Regular,12.06.2026,-1,derrotas,70.0,14.0,6.0,Buena,18.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1580,1735,190.0,190.0,190.0,0.0,187.0,187.0,187.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-2.0,0.9285714285714286,0,-155,0,0,True,False,False,3
https://www.flashscore.co/match/tennis/dutra-da-silva-daniel-nesterov-petr/COAuhx85/#/h2h,Daniel Dutra Da Silva,Petr Nesterov,Plovdiv (Bulgaria),Clay,2.16,1.66,39.0,41.0,0.6078999999999999,0.0,2,51.3,1.72,1.81,-0.09,0.04,0.08,0.92,1.01,0.06,0.0,0.0,0.0,0.61,0.61,0.0,0.0,0.22,0.12,45.0,9.0,11.0,Regular,12.06.2026,-1,derrotas,70.0,14.0,6.0,Buena,18.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1580,1735,190.0,190.0,190.0,0.0,187.0,187.0,187.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-2.0,0.9285714285714286,0,-155,0,0,True,False,False,3
https://www.flashscore.co/match/tennis/henning-philip-santamarta-roig-andres/rkUFyHNO/#/h2h,Philip Henning,Andres Santamarta Roig,Plovdiv (Bulgaria),Clay,1.46,2.63,175.0,176.0,3.3360999999999996,4.75,5,53.8,2.23,1.92,0.31,0.05,0.03,1.43,1.12,0.18,0.21,0.0,0.0,0.6,0.6,0.0,0.0,0.16,0.17,70.0,14.0,6.0,Buena,16.06.2026,-1,derrotas,45.0,9.0,11.0,Regular,16.06.2026,-2,derrotas,,,,,,,,,,,,,,,,,1783,1580,135.0,135.0,135.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-1.0,0.9887005649717514,0,203,1,0,True,False,False,3
https://www.flashscore.co/match/tennis/henning-philip-santamarta-roig-andres/rkUFyHNO/#/h2h,Philip Henning,Andres Santamarta Roig,Plovdiv (Bulgaria),Clay,1.46,2.63,175.0,176.0,3.3360999999999996,4.75,5,53.8,2.23,1.92,0.31,0.05,0.03,1.43,1.12,0.18,0.21,0.0,0.0,0.6,0.6,0.0,0.0,0.16,0.17,70.0,14.0,6.0,Buena,16.06.2026,-1,derrotas,45.0,9.0,11.0,Regular,16.06.2026,-2,derrotas,,,,,,,,,,,,,,,,,1783,1580,135.0,135.0,135.0,0.0,135.0,135.0,135.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player2,-1.0,0.9887005649717514,0,203,1,0,True,False,False,3
https://www.flashscore.co/match/tennis/kopp-sandro-durasovic-viktor/Ae2KaT9E/#/h2h,Sandro Kopp,Viktor Durasovic,Plovdiv (Bulgaria),Clay,1.49,2.55,25.0,145.0,15.5662,12.5,10,54.0,2.23,1.91,0.33,0.13,0.04,1.07,0.8,0.42,0.39,0.0,0.0,0.61,0.6,0.0,0.0,0.2,0.22,70.0,14.0,6.0,Buena,21.06.2026,5,victorias,50.0,10.0,10.0,Regular,18.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1761,1628,215.0,215.0,215.0,0.0,140.0,140.0,140.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,-120.0,0.17123287671232876,0,133,1,0,True,False,False,0
https://www.flashscore.co/match/tennis/kopp-sandro-durasovic-viktor/Ae2KaT9E/#/h2h,Sandro Kopp,Viktor Durasovic,Plovdiv (Bulgaria),Clay,1.49,2.55,25.0,145.0,15.5662,12.5,10,54.0,2.23,1.91,0.33,0.13,0.04,1.07,0.8,0.42,0.39,0.0,0.0,0.61,0.6,0.0,0.0,0.2,0.22,70.0,14.0,6.0,Buena,21.06.2026,5,victorias,50.0,10.0,10.0,Regular,18.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1761,1628,215.0,215.0,215.0,0.0,140.0,140.0,140.0,0.0,1,0,0,0.0,0,,,,,,,,,,,,,,,,,player1,-120.0,0.17123287671232876,0,133,1,0,True,False,False,0
https://www.flashscore.co/match/tennis/mazzola-alessandra-popa-maria-sara/UNBs6iy9/#/h2h,Alessandra Mazzola,Maria Sara Popa,W35 Tarvisio (Italia),Clay,1.41,2.7,98.0,157.0,85.82719999999999,1.2999999999999998,7,54.7,2.53,2.09,0.44,0.06,0.08,1.28,1.26,0.79,0.16,0.0,0.0,0.55,0.55,0.0,0.0,0.27,0.27,65.0,13.0,7.0,Buena,15.06.2026,-2,derrotas,60.0,12.0,8.0,Buena,13.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1730,1751,152.0,152.0,152.0,0.0,138.0,138.0,138.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-59.0,0.620253164556962,0,-21,0,1,True,False,False,1
https://www.flashscore.co/match/tennis/mazzola-alessandra-popa-maria-sara/UNBs6iy9/#/h2h,Alessandra Mazzola,Maria Sara Popa,W35 Tarvisio (Italia),Clay,1.41,2.7,98.0,157.0,85.82719999999999,1.2999999999999998,7,54.7,2.53,2.09,0.44,0.06,0.08,1.28,1.26,0.79,0.16,0.0,0.0,0.55,0.55,0.0,0.0,0.27,0.27,65.0,13.0,7.0,Buena,15.06.2026,-2,derrotas,60.0,12.0,8.0,Buena,13.06.2026,-1,derrotas,,,,,,,,,,,,,,,,,1730,1751,152.0,152.0,152.0,0.0,138.0,138.0,138.0,0.0,0,0,0,0.5,0,,,,,,,,,,,,,,,,,player1,-59.0,0.620253164556962,0,-21,0,1,True,False,False,1
